timestamp,country,useragent,userid,browser_name,is_app,esegment
2020-02-29 04:00:01,US,,991,0,False,"975423456,-1634199977,-2147350791,-2140557073,-2147350779,-2147350738,-2147416218,-2147416487,-77355032,1563819394,906256587,-2147350821,668215992,-2147434252,-924587932,-2147416343,-872131901,-2147434475,-2147438975,-1861269773,-1899088119,-2147434296,1620967703,-2147350799,1670822521,-2147416241,1586776447,1043746824,-939384053,229057971,1682720419,-1733541311,-2147416238,1391704784,-1213205612,1593624102,-2147350815,-2147350814,-2147416517,1132606949,557588059,-2147350801,-876633609,-2147350826,-682806376,518467068,-2147350796,-2147434039,-1502332471,-2147350825,-2147350793,-2147350784,-2147434289,-2147350804,166604308,-921380537,-2147350822,1893846424,-2147350841,1248687415,-2147416377,-2147350731,2051548111,-2147350842,-1487136335,-2147434480,-2147434256,-2147416466,-1268729577,-2147434128,-2147350773,-2147434129,-2147350783,-603848007,-2147416389,-2147350808,-2147350776,782226256,-209526918,-2147350762,-2147350709,-2147350763,-2147350813,437118243,-1197041384,520621165,-1198381853,-2147416496,-2147350777,-2147350740,-2147434499,-2147416886,-2147418078,-524585561,439658534,-2147416485,-1175003470,670947932,-2147350739,1905411800,84083692,-2147350710,-2147350798,-1880843129,-2147416615,-2147350794,-1456303942,-2147416367,-200112932,-2147350781,-2147350811,-2147350774,-2083513272,-2147477496,-2147350800,-2147350839,1758752728,-2147434286,-2147350782,-1560035278,1076102616,-2147350833,-2147434440,-2147350780,-1559495585,-2147350797,-1233152258,1782988486,-2147416884"
2020-02-29 05:00:00,US,,992,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-1541025560,-2147350821,-2147350775,-2147350814,-2147350822,-2147434260,-1334371409,-2147350774,-2147434144,-2147434145"
2020-02-29 07:00:10,US,,993,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 07:00:16,US,,994,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 07:00:19,US,,995,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 07:00:26,US,,996,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 06:00:09,US,,997,0,False,"-2147416809,975423456,-1634199977,-2147350791,-2140557073,-2147350779,-2147350738,-948548420,-2147416218,-2147416487,-77355032,1563819394,-2147350837,906256587,-2147350821,668215992,-950125918,-2147350816,-2147434252,-1994674096,520604386,1654233363,-924587932,-2147350727,-2147416343,-872131901,-2147434475,-2147438975,-1861269773,-2147416195,-1267513929,-1899088119,-2147434296,1620967703,1670822521,-2147350799,-2147416241,1586776447,1043746824,-939384053,-2147416475,-858104543,229057971,-2147434245,1682720419,-2147416307,-2147416344,-836852424,-1733541311,-2147416312,-2147434549,-2147416238,1391704784,-1213205612,-2147350819,1593624102,-2147350815,-2147350806,1956137065,-2147416517,1132606949,-2147350814,414929918,-2039689406,-2147350801,1509637116,-2147416896,-682806376,-876633609,-2147350826,518467068,-2147350796,-1162410098,-1705165529,552913669,-2147434039,-1502332471,-1918077011,-2147350825,-2147350793,-2147350784,-1165004448,-2147434289,-450695910,-2147350829,-2147350804,-642774816,-1108336025,166604308,-2147350822,-2147350841,1248687415,-2147416377,1516141212,-2147350731,2051548111,-135451959,-2147350838,-2147350820,-2147350842,-1487136335,-2147434480,-2147434256,-2147416466,489675670,-1268729577,1827677630,-2147434128,-2147350773,-2147434129,-2147350783,-603848007,-2147416389,-2147350808,782226256,-2147350776,-209526918,-2147350762,-345542771,-2147350709,-2147416613,-2147350835,-189374238,-2147350763,-2147416476,-2147350817,-1197041384,520621165,-1198381853,-2147416496,872928843,-2147350777,-2147350740,-2147434499,-1982992999,-72784002,-2147350758,-2147416886,-2147434545,-2147418078,-524585561,-2147350807,439658534,648037650,-2147416485,-1334371409,-1175003470,670947932,-2147350739,784009867,-2147416897,-2147350789,1905411800,84083692,-2147350710,-2147350798,-2147416615,-1880843129,-1112449531,-1456303942,-2147350794,311712118,746115227,-2147416367,-200112932,-2147350781,-2147350811,-2147350774,204290196,-2083513272,-2147477496,-2147350735,-2147350800,-767755411,-414371175,-2147434285,-2147350839,1758752728,-2147434036,-2147434286,-2147350782,-1560035278,202882933,1076102616,-744491686,-2147350833,-2147434440,-2147350780,480805043,-1559495585,-666356841,-2147350757,-2147416743,-2147350797,-1233152258,873827699,-2147434478,-2147416884"
2020-02-29 07:00:30,US,,998,0,False,"-2147434261,1682720419,-2147350773,-1109135157,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147350774,-2147434256,-2147434145"
2020-02-29 08:00:13,US,,999,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 12:00:22,US,,1000,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350814,-2147350821,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 12:00:21,US,,1001,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 12:00:24,US,,1002,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 12:00:20,US,,1003,0,False,"-2147416809,975423456,-1634199977,-2147350791,-2140557073,-2147350779,-2147416218,-2147416487,-77355032,1563819394,906256587,-2147350821,668215992,-2147434252,-1994674096,-924587932,-2147416343,-2147434475,-2147438975,-1861269773,-2147416195,-1267513929,-1899088119,-2147464717,-2147434296,1620967703,1670822521,-2147416241,1586776447,1043746824,-939384053,1682720419,-2147416344,-836852424,-1733541311,-2147416238,1391704784,-1213205612,1593624102,-2147350815,-2147350744,-2147350814,-2147416517,1132606949,-2147350801,-876633609,-2147350826,-682806376,518467068,-2147350796,-1705165529,-2147434039,-1502332471,684461129,-2147350825,-2147350793,-2147350784,-2147350804,166604308,-2147350822,1893846424,-2147350841,1248687415,-2147416377,-2147350731,2051548111,-2147350842,-1487136335,-2147434480,-2147434256,-2147416466,-1268729577,-2147434128,-2147350773,-2147434129,-2147350783,-603848007,-2147350808,-2147350776,782226256,-209526918,-2147350762,-2147350709,-2147350763,-2147416811,520621165,-1198381853,-2147416496,-2147350777,-2147350740,-2147434499,-72784002,-2147416886,-2147418078,-524585561,439658534,-2147416485,-1175003470,670947932,-2147350739,784009867,1905411800,84083692,-2147350710,-2147350798,-1880843129,-2147416615,-1112449531,-2147350794,-1456303942,-2147416367,-200112932,-2147350781,-2147350811,-2147350774,-2147477496,-2147350800,-2147350839,1758752728,-2147434286,-2147350782,-1560035278,1076102616,-2147350833,-2147434440,-2147350780,-1559495585,-2147350797,-1233152258,-2147416884"
2020-02-29 07:00:12,US,,1004,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 05:00:08,US,,1005,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 05:00:08,US,,1006,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350814,-2147350821,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 05:00:07,US,,1007,0,False,"975423456,-2147350791,-2140557073,-2147350779,-346922200,-2147416218,-2147416487,-77355032,906256587,-2147350821,668215992,-924587932,-2147416343,-2147434475,-2147416195,-2147434296,1620967703,1043746824,-939384053,1682720419,-2147416344,-1733541311,-2147416238,1391704784,1593624102,-2147350815,-2147350814,-2147416517,1132606949,-2147350801,-876633609,-2147350826,518467068,-2147350796,-1502332471,-2147350825,-2147350793,-2147350784,-2147350804,166604308,-2147350822,1893846424,-2147350841,-2147350731,2051548111,-1487136335,-2147434256,-2147416466,-1268729577,-2147434128,-2147350773,-2147434129,-2147350783,-603848007,-2147350776,-209526918,-2147350762,-2147350709,-2147350763,520621165,-2147350777,-2147416496,-2147434499,439658534,1905411800,-1880843129,-2147350710,-2147350798,-2147416615,-1456303942,-2147350794,-2147416367,-200112932,-2147350774,-2147350781,-2147477496,-2147350800,-767755411,-2147350839,1758752728,-2147434286,-1560035278,1076102616,-2147350833,-2147350797,-1233152258"
2020-02-29 02:00:07,EC,"Mozilla/5.0 (Linux; Android 9; Redmi 6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.119 Mobile Safari/537.36",1008,11,False,"-1268729577,-2147350773,-2147434256,-2140557073,-2147350814,-2147350779,-2147350783,-1038122442,-2039689406,-2147350774,-1054881858,-2147350781,-1563925739,-2147350826,-767755411,743801032,-2147350839,1758752728,-2147416482,-2147434286,-2147350784,-2147434289,-2147350833,166604308,-2147350822,-2147350799,1893846424,-1225158142,439658534,-2147434478"
2020-02-29 02:00:31,AR,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.119 Mobile Safari/537.36",1009,11,False,"916661907,1163891785,-2147350814,2123844108,-2147477496,1807373426,906256587,-2147350821,743037615,-1627212061,-2147350813,1950273141,-761405875,-2147350822,373895187,-2147350787,1540656626,-2147350777,1682720419,1194461347,-2147350786,-1334371409,111926646"
2020-02-29 02:00:32,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36",1010,10,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-761405875,-2147350822,1893846424,-2147350774,-2147434256"
2020-02-29 03:58:59,US,,1011,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 06:00:08,US,,1012,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 05:00:09,US,,1013,0,False,"-2147434141,-2147416986,-2147350773,-2147350748,-2147434291,-2147350814,-2147417054,-2147417048,-2147416973,-2147350774,442786065,-2147434145,-2147477496,518467068,-2147350821,-2147416946,-2147416934,-2147350723,-2147350804,-1541025560,-2147416971,-2147416941,-2147350722,-2147350822,-2147434260,-2147434144,1682720419,-2114414178,-2147350775,-2147416987,-1334371409"
2020-02-29 03:59:55,US,,1014,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 05:00:07,US,,1015,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 06:00:09,US,,1016,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 04:00:06,US,,1017,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 06:00:10,US,,1018,0,False,"-2147477496,1682720419,-2147350773,-1541025560,-2147350821,-2147350775,-2147350814,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434144,-2147434145"
2020-02-29 05:00:08,US,,1019,0,False,"-2147434261,-2147477496,1682720419,-2147350773,-1109135157,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 07:58:57,US,,1020,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 07:59:00,US,,1021,0,False,"-2147350773,-2147350748,-2147434291,-2147350814,-2147350794,-2147350774,442786065,-2147434145,-2147417052,-2147477496,518467068,-2147416938,-2147350821,-2147416343,-2147350804,-2147350722,1893846424,-2147416241,-2147350822,-2147434260,1682720419,-2147350775,-2147416987,-2147434256,-2147416972"
2020-02-29 07:00:07,US,,1022,0,False,"-2147416945,-2147350773,-2147350748,-2147434291,-2147350814,-2147350794,-2147350774,442786065,-2147434145,-2147417052,-2147477496,518467068,-2147350821,-2147416343,-2147350723,-2147350804,-2147350722,1893846424,-2147416241,-2147350822,-2147434260,1682720419,-2147350775,-2147416987,-2147434256,-2147416972"
2020-02-29 08:00:14,CA,,1023,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350814,-2147350821,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 07:00:16,US,,1024,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 06:00:08,US,,1025,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 06:00:04,US,,1026,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 08:00:16,ES,"Mozilla/5.0 (Linux; Android 9; POT-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",1027,11,False,"-2147350773,-1794839934,-2147350814,-2147350779,-2147350783,-1038122442,-2147350774,-2147350781,-1054881858,-2147434145,-2147350826,-2147477496,518467068,-2147434259,743037615,-2147416482,743801032,-2147350839,1758752728,-2147350821,-2147434286,-2147350784,-2147350833,-2147350804,166604308,-2147350822,1893846424,-2147434143,2142571648,-2147434260,-858104543,1682720419,-2147350775,439658534,-2147434256"
2020-02-29 08:00:16,ES,"Mozilla/5.0 (Linux; Android 7.1.1; MI MAX 2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.119 Mobile Safari/537.36",1028,11,False,"-2147350773,-1794839934,-2147350814,-2147350779,-2147350783,-1038122442,-2147350774,-2147350781,-1054881858,-2147434145,-2147350826,-2147477496,518467068,-2147434259,743037615,-2147416482,743801032,-2147350839,1758752728,-2147350821,-2147434286,-2147350784,-2147350833,-2147350804,166604308,-2147350822,1893846424,-2147434143,2142571648,-2147434260,-858104543,1682720419,-2147350775,439658534,-2147434256"
2020-02-29 07:00:14,US,,1029,0,False,"-2147477496,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,1893846424,-2147434260,-2147350774,-2147434256,-2147434145"
2020-02-29 07:00:12,US,,1030,0,False,"-2147477496,-2147434141,1682720419,-2147350773,-2147350821,-2147350814,-2147350775,-2147350822,-2147434260,-1334371409,-2147350774,-2147434145"
2020-02-29 07:00:11,US,,1031,0,False,"975423456,-2147434141,-1634199977,-2147350791,-2140557073,-2147434474,-2147350779,-2147416218,906256587,668215992,-950125918,-2147350816,1654233363,-924587932,-2147416343,1986630124,-2147434475,-2147434038,-1899088119,-2145604370,-2147434296,1670822521,-2147350799,-2147416241,-2147434284,1043746824,-939384053,-2147416475,-858104543,-960400649,-836852424,-2147416312,1819060274,-2147350805,-2147416238,1391704784,-2147350819,-2147350815,-2147350814,-2147350778,-2147350801,1509637116,-876633609,-2147350826,518467068,-2147350796,-1162410098,552913669,-2147434039,-1502332471,684461129,-2147434251,-2147350825,-2147350793,-2147350784,-2147350750,-2147434289,-2147350804,-2147416666,739226785,-1108336025,166604308,-2147350822,1516141212,-2147350731,2051548111,-2114414178,-2147416493,-2147350820,-1487136335,-2147434256,-2147416466,-1268729577,1827677630,-2147350773,-2147434128,-2147434129,-2147434291,-2147350783,-2147434171,-2147350808,-2147350776,-209526918,-2147350817,-2147434288,520621165,-1198381853,-2147416496,-2147350777,-2147434499,-1982992999,-2147350758,-2147418078,439658534,648037650,-2147416210,-1334371409,670947932,784009867,-2147350789,-2147350710,-2147350798,-1112449531,-2147350794,311712118,-2147416367,-200112932,-2147350781,-2147350811,-2147350774,-1538680746,204290196,-2147350752,-2147350800,-414371175,-2147350839,1758752728,-2147434286,-2147415940,-2147350833,-2147434440,480805043,-2147434246,-2147416743,-2147350797,-1233152258,-2147434282,-2147416383"
